date	time	comment	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min
																																																		
16.06.2025	16:33:58.4		1.004706E-3	3.001979E-3	2.226836E+1	3.266823E-3	2.272326E+0	6.704133E-3	1.923585E+1	5.011073E-3	1.690508E+1	8.651478E-3	2.023415E+1	1.266284E-3	1.242790E+1	8.667107E-3	1.080994E+0	6.633637E-2	2.213557E+1	3.928416E-3	5.369357E-1	2.520949E-3	2.181541E+1	2.518837E-3	1.749752E+0	7.140859E-3	2.178406E+1	2.257462E-3	5.903915E-1	4.847634E-3	2.218876E+1	1.864212E-3	2.215259E+1	2.808707E-3	2.961628E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.476025E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.095931E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.202035E-1	0.000000E+0	1.321221E-1	0.000000E+0
16.06.2025	16:33:59.4		1.130291E-3	3.061896E-3	2.226993E+1	1.863299E-3	2.269050E+0	5.085641E-3	1.923648E+1	3.975953E-3	1.689272E+1	4.760913E-3	2.023689E+1	4.553290E-3	1.242459E+1	2.069575E-2	1.085883E+0	7.250132E-2	2.213257E+1	1.872418E-3	5.372581E-1	3.025175E-3	2.181939E+1	5.115120E-4	1.750042E+0	8.578486E-3	2.178274E+1	3.761224E-3	5.910541E-1	6.538933E-3	2.219120E+1	1.614257E-3	2.215367E+1	5.579040E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:00.4		1.775787E-3	7.382265E-3	2.227204E+1	2.030112E-3	2.261096E+0	6.796689E-3	1.923429E+1	4.394016E-3	1.688612E+1	3.845755E-3	2.024212E+1	3.536163E-3	1.243412E+1	2.478127E-2	1.092783E+0	9.129525E-2	2.213189E+1	3.889964E-3	5.366902E-1	3.776888E-3	2.182320E+1	1.431222E-3	1.748353E+0	7.556512E-3	2.178316E+1	5.002403E-3	5.898698E-1	6.021932E-3	2.219310E+1	2.729235E-3	2.215624E+1	3.952122E-3	2.693053E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.232632E-1	0.000000E+0	7.098947E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.280211E-1	0.000000E+0
16.06.2025	16:34:01.4		1.712069E-3	7.396184E-3	2.227124E+1	2.035061E-3	2.265760E+0	6.229993E-3	1.923664E+1	2.353014E-3	1.688819E+1	1.349978E-3	2.023738E+1	2.643099E-3	1.245210E+1	1.571949E-2	1.093698E+0	7.184752E-2	2.213448E+1	5.518636E-3	5.367481E-1	2.373174E-3	2.182387E+1	2.796683E-3	1.748152E+0	4.462143E-3	2.178823E+1	3.543711E-3	5.898610E-1	3.756861E-3	2.219121E+1	1.943286E-3	2.215383E+1	1.155016E-3	2.400000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:02.4		9.967787E-4	3.296454E-3	2.226897E+1	2.776969E-3	2.278137E+0	6.216337E-3	1.923191E+1	2.352610E-3	1.688984E+1	8.954938E-4	2.023331E+1	1.669822E-3	1.243177E+1	1.818943E-2	1.075463E+0	1.068874E-1	2.213023E+1	7.986936E-3	5.369064E-1	1.758818E-3	2.181969E+1	5.862924E-3	1.748947E+0	4.508576E-3	2.178665E+1	3.967538E-3	5.903698E-1	3.306727E-3	2.219280E+1	5.173115E-3	2.215116E+1	6.402046E-3	2.848219E+0	0.000000E+0	3.488404E+2	3.500000E+2	6.468070E+0	6.600000E+0	3.527672E-1	0.000000E+0	1.120546E-1	0.000000E+0	6.180820E-1	0.000000E+0	1.939727E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:03.4		1.172695E-3	4.475749E-3	2.226931E+1	2.424339E-3	2.287267E+0	5.928093E-3	1.923401E+1	4.709608E-3	1.689332E+1	4.297013E-3	2.023618E+1	2.053442E-3	1.241544E+1	1.426971E-2	1.081180E+0	9.650201E-2	2.213204E+1	5.665460E-3	5.369930E-1	1.866338E-3	2.181845E+1	5.968924E-3	1.748979E+0	4.548498E-3	2.178775E+1	3.546141E-3	5.905230E-1	3.498273E-3	2.219337E+1	6.368642E-3	2.215953E+1	3.778611E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.467299E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	8.237444E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:04.4		1.321120E-3	5.392557E-3	2.226967E+1	2.184391E-3	2.289305E+0	5.761569E-3	1.923560E+1	5.462556E-3	1.689452E+1	5.475042E-3	2.023749E+1	2.329157E-3	1.241293E+1	1.206554E-2	1.085711E+0	8.664672E-2	2.213341E+1	4.511502E-3	5.370171E-1	1.914547E-3	2.181856E+1	5.636358E-3	1.748902E+0	4.422188E-3	2.178860E+1	3.244969E-3	5.905329E-1	3.533090E-3	2.219325E+1	6.311271E-3	2.216282E+1	2.007886E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.459750E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:05.4		1.363916E-3	5.933932E-3	2.228081E+1	4.266747E-3	2.299856E+0	6.096350E-3	1.924621E+1	8.879735E-4	1.689456E+1	6.005508E-3	2.024724E+1	4.640556E-3	1.248512E+1	3.777812E-2	1.082304E+0	5.982153E-2	2.213944E+1	3.557502E-3	5.371856E-1	3.274019E-3	2.182393E+1	4.549027E-3	1.748307E+0	4.407885E-3	2.178907E+1	6.717795E-3	5.891573E-1	3.094883E-3	2.220346E+1	6.335401E-3	2.216293E+1	6.374585E-3	3.200000E+0	0.000000E+0	3.490059E+2	3.500000E+2	6.464818E+0	6.600000E+0	3.395251E-1	0.000000E+0	1.670624E-1	0.000000E+0	6.511873E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:06.4		2.438510E-3	9.727147E-3	2.227370E+1	9.320823E-3	2.295274E+0	5.779373E-3	1.924561E+1	7.797047E-4	1.689244E+1	2.788358E-3	2.024365E+1	4.453843E-3	1.246371E+1	2.992367E-2	1.076661E+0	9.233906E-2	2.214180E+1	2.247118E-3	5.370432E-1	2.090622E-3	2.182638E+1	3.051327E-3	1.748909E+0	6.528268E-3	2.179319E+1	5.130378E-3	5.896080E-1	5.235790E-3	2.219847E+1	9.470139E-3	2.216115E+1	8.711205E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.474600E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:07.4		1.802096E-3	4.917587E-3	2.226853E+1	6.515416E-3	2.284826E+0	6.805613E-3	1.923756E+1	6.561192E-3	1.689481E+1	1.102540E-3	2.022993E+1	4.274702E-3	1.247361E+1	9.040182E-3	1.077062E+0	1.011754E-1	2.213317E+1	2.812994E-3	5.367561E-1	1.680521E-3	2.182165E+1	2.760882E-3	1.748206E+0	4.088007E-3	2.178529E+1	7.320974E-3	5.892269E-1	3.260584E-3	2.219445E+1	4.445188E-3	2.215619E+1	4.997009E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.480632E+0	6.600000E+0	2.512603E-1	0.000000E+0	1.687671E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:08.4		3.131001E-3	1.091723E-2	2.226571E+1	3.013057E-3	2.280906E+0	7.932488E-3	1.922803E+1	5.064704E-3	1.689165E+1	4.295045E-3	2.022819E+1	2.134560E-3	1.247852E+1	5.881998E-3	1.100739E+0	7.136112E-2	2.212961E+1	2.742774E-3	5.371199E-1	2.685823E-3	2.181626E+1	4.351179E-3	1.749202E+0	7.730107E-3	2.178010E+1	5.310109E-3	5.897344E-1	4.961472E-3	2.219654E+1	4.360386E-3	2.215655E+1	3.416796E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.474600E+0	6.600000E+0	2.677349E-1	0.000000E+0	2.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.268876E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:09.4		1.850860E-3	7.001987E-3	2.226547E+1	2.753704E-3	2.282312E+0	4.967157E-3	1.923339E+1	2.617462E-3	1.689161E+1	1.085865E-2	2.023102E+1	3.933844E-3	1.250553E+1	1.670397E-2	1.095874E+0	6.413521E-2	2.213080E+1	3.406430E-3	5.368008E-1	1.810657E-3	2.181356E+1	4.966220E-3	1.748536E+0	4.054135E-3	2.178112E+1	2.146353E-3	5.891902E-1	2.902132E-3	2.219583E+1	4.018827E-3	2.215539E+1	4.321577E-3	2.800000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.474600E+0	6.600000E+0	2.400000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:10.4		2.063584E-3	6.268191E-3	2.226332E+1	4.467980E-3	2.284197E+0	4.799312E-3	1.923301E+1	2.007081E-3	1.689265E+1	6.926297E-3	2.022482E+1	4.029760E-3	1.249738E+1	1.487773E-2	1.109525E+0	7.558285E-2	2.213000E+1	2.039883E-3	5.368993E-1	2.217862E-3	2.181477E+1	2.223161E-3	1.748999E+0	4.965390E-3	2.178118E+1	5.593268E-4	5.894177E-1	3.992873E-3	2.218988E+1	3.805667E-3	2.214767E+1	4.831173E-3	2.925854E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.462294E+0	6.600000E+0	3.205610E-1	0.000000E+0	2.000000E-1	0.000000E+0	8.014024E-1	0.000000E+0	1.671341E-1	0.000000E+0	1.405610E-1	0.000000E+0
16.06.2025	16:34:11.4		2.382595E-3	8.161831E-3	2.226657E+1	4.021011E-3	2.284119E+0	5.399722E-3	1.923371E+1	4.056521E-3	1.689992E+1	3.936393E-3	2.022526E+1	3.581957E-3	1.251242E+1	2.377721E-2	1.099847E+0	7.190764E-2	2.212782E+1	2.609564E-3	5.369128E-1	2.559965E-3	2.181395E+1	4.198002E-3	1.749435E+0	7.202299E-3	2.178647E+1	3.818476E-3	5.893987E-1	4.693257E-3	2.219230E+1	2.494814E-3	2.215156E+1	4.873479E-3	2.400000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
16.06.2025	16:34:12.4		2.174322E-3	9.468125E-3	2.227449E+1	2.936116E-3	2.278558E+0	5.851817E-3	1.924311E+1	3.347831E-3	1.690585E+1	2.515122E-3	2.022914E+1	2.142965E-3	1.253098E+1	2.169370E-2	1.079572E+0	8.787320E-2	2.213503E+1	2.350252E-3	5.371381E-1	2.319913E-3	2.182279E+1	2.361741E-3	1.750209E+0	8.224463E-3	2.179108E+1	1.550786E-3	5.900372E-1	6.116889E-3	2.219546E+1	1.129040E-3	2.216110E+1	4.029690E-3	3.129275E+0	0.000000E+0	3.493674E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.106088E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.765220E-1	0.000000E+0	1.176814E-1	0.000000E+0	1.306088E-1	0.000000E+0
16.06.2025	16:34:13.4		1.763288E-3	6.156130E-3	2.226788E+1	4.281153E-3	2.276142E+0	5.826836E-3	1.923772E+1	3.474953E-3	1.689996E+1	4.843730E-3	2.023104E+1	2.832895E-3	1.254514E+1	3.032567E-2	1.094345E+0	8.274823E-2	2.213171E+1	3.880568E-3	5.370598E-1	1.803576E-3	2.182161E+1	3.245851E-3	1.749711E+0	5.025110E-3	2.178609E+1	3.273676E-3	5.896654E-1	3.966246E-3	2.219081E+1	3.033315E-3	2.215445E+1	4.804361E-3	2.800000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.626217E-1	0.000000E+0
16.06.2025	16:34:14.4		1.639300E-3	4.820736E-3	2.226457E+1	4.872224E-3	2.275980E+0	5.767604E-3	1.923456E+1	3.723752E-3	1.689734E+1	5.852581E-3	2.023137E+1	3.275170E-3	1.254892E+1	3.432771E-2	1.101707E+0	7.832691E-2	2.212943E+1	4.538194E-3	5.369961E-1	1.647223E-3	2.181990E+1	3.969490E-3	1.749428E+0	3.766821E-3	2.178390E+1	4.393114E-3	5.894314E-1	2.975837E-3	2.218888E+1	3.850171E-3	2.215103E+1	5.202494E-3	2.800000E+0	0.000000E+0	3.480000E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:15.4		1.767021E-3	6.321423E-3	2.226646E+1	4.534776E-3	2.298624E+0	6.696375E-3	1.924030E+1	3.523558E-3	1.689183E+1	2.960739E-3	2.022968E+1	1.022125E-3	1.245935E+1	7.538424E-3	1.069383E+0	8.842262E-2	2.212920E+1	9.977706E-3	5.367908E-1	2.483267E-3	2.181880E+1	2.268283E-3	1.749311E+0	3.933288E-3	2.178667E+1	7.031868E-3	5.896317E-1	3.333491E-3	2.218923E+1	6.008987E-3	2.215467E+1	3.288043E-3	2.740286E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.475708E+0	6.600000E+0	3.344786E-1	0.000000E+0	1.425357E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.287321E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:16.4		1.199587E-3	4.276588E-3	2.227070E+1	2.582263E-3	2.299233E+0	5.686615E-3	1.923957E+1	3.165843E-3	1.689556E+1	3.067451E-3	2.022870E+1	2.984943E-3	1.247648E+1	1.061256E-2	1.087922E+0	8.242759E-2	2.212889E+1	8.467356E-3	5.365945E-1	1.841011E-3	2.182004E+1	1.280126E-3	1.748934E+0	3.882575E-3	2.178462E+1	6.805695E-3	5.891193E-1	3.141307E-3	2.218807E+1	5.961994E-3	2.214924E+1	2.231496E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:17.4		1.041958E-3	3.592006E-3	2.226473E+1	4.667786E-3	2.291365E+0	4.326291E-3	1.923605E+1	2.350876E-3	1.688947E+1	3.398139E-3	2.023086E+1	3.467731E-3	1.250313E+1	5.472909E-3	1.091732E+0	6.737792E-2	2.212502E+1	8.081408E-3	5.366454E-1	1.084880E-3	2.181635E+1	2.883473E-3	1.750469E+0	8.219579E-3	2.178381E+1	2.234135E-3	5.902906E-1	6.790872E-3	2.218744E+1	4.745792E-3	2.214804E+1	1.686292E-3	3.200000E+0	0.000000E+0	3.498201E+2	3.500000E+2	6.464006E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.356694E-1	0.000000E+0	8.570083E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.285983E-1	0.000000E+0
16.06.2025	16:34:18.4		1.449179E-3	5.123294E-3	2.226996E+1	6.315806E-3	2.292040E+0	5.478783E-3	1.924068E+1	2.770457E-3	1.689398E+1	4.182327E-3	2.023417E+1	2.890428E-3	1.251074E+1	5.367620E-3	1.090834E+0	1.103672E-1	2.213244E+1	7.081937E-3	5.369062E-1	1.294939E-3	2.182303E+1	4.252657E-3	1.750433E+0	5.302252E-3	2.178814E+1	3.199522E-3	5.901054E-1	4.172843E-3	2.219362E+1	4.540112E-3	2.215472E+1	2.412752E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.474600E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:19.4		1.435312E-3	5.725079E-3	2.227312E+1	4.394029E-3	2.289750E+0	6.331604E-3	1.923903E+1	3.801035E-3	1.689222E+1	6.954621E-3	2.023339E+1	2.530116E-3	1.248473E+1	1.513379E-2	1.093628E+0	7.134176E-2	2.213685E+1	4.185244E-3	5.367932E-1	1.460253E-3	2.182037E+1	5.349524E-3	1.750379E+0	2.961096E-3	2.178291E+1	3.367745E-3	5.899416E-1	2.570356E-3	2.219411E+1	5.015925E-3	2.215288E+1	2.841992E-3	2.850302E+0	0.000000E+0	3.494057E+2	3.500000E+2	6.474600E+0	6.600000E+0	3.075452E-1	0.000000E+0	2.374246E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.562877E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:20.4		1.916992E-3	8.428712E-3	2.227527E+1	2.156554E-3	2.286661E+0	6.042391E-3	1.923791E+1	2.800557E-3	1.687852E+1	3.739414E-3	2.022804E+1	2.701483E-3	1.247977E+1	3.101338E-2	1.078997E+0	1.088586E-1	2.213560E+1	2.149933E-3	5.365184E-1	2.327985E-3	2.181991E+1	2.287937E-3	1.749582E+0	5.580166E-3	2.178315E+1	6.086599E-3	5.891614E-1	4.005771E-3	2.219478E+1	6.560700E-3	2.215180E+1	1.117822E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.478515E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.736365E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:21.4		8.900335E-4	3.496216E-3	2.226517E+1	6.670379E-3	2.287022E+0	8.196178E-3	1.923419E+1	3.827473E-3	1.688199E+1	3.428814E-3	2.022429E+1	3.222577E-3	1.251663E+1	1.403554E-2	1.078892E+0	1.295628E-1	2.213052E+1	5.515998E-3	5.369012E-1	2.006943E-3	2.182092E+1	1.592680E-3	1.750214E+0	4.000329E-3	2.177973E+1	8.468489E-3	5.891588E-1	2.904390E-3	2.219132E+1	6.288404E-3	2.215285E+1	1.294372E-3	2.400000E+0	0.000000E+0	3.480000E+2	3.500000E+2	6.482025E+0	6.600000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:22.4		6.600161E-4	1.560787E-3	2.226590E+1	3.630573E-3	2.284040E+0	8.222498E-3	1.923454E+1	6.452457E-3	1.688022E+1	6.829852E-3	2.022359E+1	4.004854E-3	1.251126E+1	1.282385E-2	1.089442E+0	1.127786E-1	2.213375E+1	3.361276E-3	5.375969E-1	3.057938E-3	2.182102E+1	2.403999E-3	1.751955E+0	7.817105E-3	2.178133E+1	5.077731E-3	5.904083E-1	5.889067E-3	2.219036E+1	4.536494E-3	2.215500E+1	6.810314E-4	2.941974E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.469810E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.322532E-1	0.000000E+0	1.306481E-1	0.000000E+0
16.06.2025	16:34:23.4		1.269319E-3	4.050260E-3	2.227134E+1	4.222725E-3	2.279727E+0	7.305465E-3	1.923829E+1	4.813329E-3	1.687624E+1	6.001754E-3	2.022538E+1	2.534315E-3	1.248738E+1	2.505932E-2	1.074758E+0	8.522605E-2	2.213142E+1	2.232291E-3	5.369945E-1	3.722542E-3	2.181909E+1	6.594105E-3	1.751065E+0	9.778134E-3	2.178160E+1	6.137612E-3	5.900884E-1	7.301091E-3	2.218672E+1	5.483265E-3	2.215362E+1	5.676795E-4	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.474600E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:24.4		1.463650E-3	4.933574E-3	2.227270E+1	5.104378E-3	2.278594E+0	7.079064E-3	1.923944E+1	3.929111E-3	1.687541E+1	5.296636E-3	2.022604E+1	1.908601E-3	1.248107E+1	2.864963E-2	1.068204E+0	7.731920E-2	2.212990E+1	2.297034E-3	5.367013E-1	3.792942E-3	2.181839E+1	8.053973E-3	1.750549E+0	9.851325E-3	2.178126E+1	7.050782E-3	5.898161E-1	7.334212E-3	2.218531E+1	6.029876E-3	2.215286E+1	6.504879E-4	3.200000E+0	0.000000E+0	3.489196E+2	3.500000E+2	6.476279E+0	6.600000E+0	2.400000E-1	0.000000E+0	1.226151E-1	0.000000E+0	7.839226E-1	0.000000E+0	5.000000E-2	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:25.4		3.656628E-3	1.215608E-2	2.226733E+1	7.690509E-3	2.287264E+0	8.622774E-3	1.924281E+1	8.528195E-3	1.689599E+1	9.714466E-3	2.022920E+1	9.571741E-3	1.251251E+1	2.805667E-2	1.073055E+0	9.791560E-2	2.213132E+1	2.913421E-3	5.372961E-1	2.577231E-3	2.182049E+1	3.380492E-3	1.750538E+0	5.955136E-3	2.178296E+1	1.212354E-2	5.896053E-1	4.196919E-3	2.219223E+1	5.709999E-3	2.215594E+1	5.943250E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	6.482025E+0	6.600000E+0	2.400000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	5.000000E-2	0.000000E+0	1.200000E-1	0.000000E+0
16.06.2025	16:34:26.4		1.985184E-3	6.730414E-3	2.227000E+1	3.014037E-3	2.290526E+0	6.904589E-3	1.924254E+1	5.665937E-3	1.689861E+1	4.373542E-3	2.022201E+1	7.699054E-3	1.249838E+1	1.519375E-2	1.073461E+0	1.012683E-1	2.213167E+1	2.745874E-3	5.376117E-1	2.589771E-3	2.181629E+1	3.959862E-3	1.750907E+0	4.218961E-3	2.178178E+1	6.520328E-3	5.902294E-1	3.315863E-3	2.219170E+1	3.148127E-3	2.215140E+1	5.200956E-3	3.182227E+0	0.000000E+0	3.487833E+2	3.500000E+2	6.474270E+0	6.600000E+0	3.026659E-1	0.000000E+0	1.522216E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:27.4		1.224171E-3	5.013477E-3	2.227213E+1	1.971681E-3	2.286927E+0	6.650053E-3	1.924162E+1	4.234678E-3	1.689680E+1	2.658714E-3	2.022446E+1	4.494407E-3	1.248945E+1	8.129438E-3	1.087356E+0	9.541714E-2	2.213560E+1	1.515332E-3	5.374469E-1	2.397556E-3	2.182291E+1	6.065287E-3	1.751035E+0	5.150904E-3	2.178639E+1	5.742217E-3	5.905323E-1	3.878015E-3	2.219539E+1	3.159657E-3	2.215388E+1	3.102158E-3	2.970532E+0	0.000000E+0	3.491803E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.786835E-1	0.000000E+0	6.860505E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:28.4		1.595218E-3	5.887988E-3	2.227775E+1	6.822415E-4	2.286450E+0	7.017557E-3	1.924206E+1	4.743057E-3	1.690163E+1	3.200401E-3	2.022731E+1	5.021247E-3	1.250814E+1	1.284772E-2	1.090799E+0	9.483533E-2	2.213634E+1	9.676850E-4	5.373204E-1	2.898971E-3	2.182087E+1	6.804300E-3	1.750904E+0	7.510703E-3	2.179069E+1	2.263727E-3	5.905169E-1	5.707219E-3	2.219993E+1	1.029179E-3	2.215515E+1	5.046054E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	6.467175E+0	6.600000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
16.06.2025	16:34:29.4		9.952471E-4	3.250826E-3	2.227856E+1	2.354509E-3	2.296812E+0	7.448357E-3	1.924365E+1	5.797670E-3	1.689936E+1	7.537761E-3	2.022753E+1	6.308978E-3	1.253500E+1	1.108671E-2	1.090853E+0	8.276926E-2	2.214208E+1	3.735338E-3	5.371657E-1	3.042504E-3	2.182201E+1	7.607504E-3	1.750457E+0	6.627414E-3	2.179093E+1	2.305083E-3	5.897809E-1	4.660915E-3	2.219778E+1	6.378735E-3	2.215854E+1	5.524154E-3	3.200000E+0	0.000000E+0	3.491663E+2	3.500000E+2	6.478722E+0	6.600000E+0	3.000000E-1	0.000000E+0	2.277553E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.388776E-1	0.000000E+0	1.266734E-1	0.000000E+0
