date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
21.05.2025	15:05:08.9		1.325663E+1	1.714082E+1	2.856804E-1	1.325663E+1	1.714082E+1	2.856804E-1	5.751160E+2	5.800000E+2	2.454792E-3	7.694155E-3	2.143452E+1	5.751073E-3	2.933123E+0	7.094588E-3	5.186570E+2	2.325247E-2	2.951597E+2	3.532523E-1	5.376320E+1	2.712907E-1	4.457335E+2	9.188785E-3	5.376004E+0	9.316734E-2	2.356438E+1	3.167248E-3	6.010530E-1	3.950535E-3	2.234997E+1	3.856308E-3	1.918248E+0	6.772170E-3	2.232021E+1	1.283394E-3	6.317140E-1	5.218604E-3	2.224056E+1	1.586982E-3	2.228523E+1	5.038090E-4	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.289296E+1	1.315000E+1	3.600000E-1	0.000000E+0	1.856273E-1	0.000000E+0	5.362363E-1	0.000000E+0	1.856273E-1	0.000000E+0	1.713764E-1	0.000000E+0
21.05.2025	15:05:09.9		1.326020E+1	1.714544E+1	2.857573E-1	1.326020E+1	1.714544E+1	2.857573E-1	5.849081E+2	5.800000E+2	2.174417E-3	6.897623E-3	2.142839E+1	6.296899E-3	2.934430E+0	6.011529E-3	5.186640E+2	2.009497E-2	2.952324E+2	3.685213E-1	5.388571E+1	4.530301E-1	4.457368E+2	1.320179E-2	5.373490E+0	8.816908E-2	2.356589E+1	2.000620E-3	6.007994E-1	3.199622E-3	2.234821E+1	4.194899E-3	1.916391E+0	5.501696E-3	2.232018E+1	3.906762E-3	6.307106E-1	4.226999E-3	2.223718E+1	2.409387E-3	2.228890E+1	2.273801E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.288237E+1	1.315000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	5.150374E-2	0.000000E+0
21.05.2025	15:05:10.9		1.325933E+1	1.714432E+1	2.857386E-1	1.325933E+1	1.714432E+1	2.857386E-1	5.752635E+2	5.800000E+2	1.488628E-3	3.360204E-3	2.142232E+1	3.086994E-3	2.932602E+0	5.948244E-3	5.186165E+2	2.346561E-2	2.954117E+2	3.241865E-1	5.384162E+1	5.622874E-1	4.457740E+2	1.248181E-2	5.365172E+0	8.947900E-2	2.356523E+1	3.248629E-3	6.006412E-1	3.196049E-3	2.235210E+1	2.337065E-3	1.915474E+0	4.286783E-3	2.232114E+1	6.394254E-3	6.300560E-1	3.230162E-3	2.223392E+1	3.561163E-3	2.228765E+1	5.370868E-3	2.800000E+0	0.000000E+0	3.501998E+2	3.500000E+2	1.288930E+1	1.315000E+1	4.119602E-1	0.000000E+0	1.566998E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.205968E-2	0.000000E+0
21.05.2025	15:05:11.9		1.325594E+1	1.713993E+1	2.856655E-1	1.325594E+1	1.713993E+1	2.856655E-1	5.857258E+2	5.800000E+2	1.342393E-3	3.714981E-3	2.142531E+1	2.159702E-3	2.933048E+0	4.802597E-3	5.186007E+2	3.867244E-2	2.956445E+2	3.601733E-1	5.381578E+1	2.962588E-1	4.457788E+2	1.144258E-2	5.374975E+0	8.965631E-2	2.356467E+1	3.008161E-3	6.012780E-1	2.262080E-3	2.235493E+1	9.771381E-4	1.916888E+0	4.736270E-3	2.232083E+1	6.052932E-3	6.310612E-1	3.524307E-3	2.223360E+1	2.670676E-3	2.228367E+1	4.579755E-3	2.977927E+0	0.000000E+0	3.498336E+2	3.500000E+2	1.288237E+1	1.315000E+1	3.266891E-1	0.000000E+0	2.055182E-1	0.000000E+0	6.667227E-1	0.000000E+0	1.722409E-1	0.000000E+0	9.993271E-2	0.000000E+0
21.05.2025	15:05:12.9		1.325942E+1	1.714442E+1	2.857404E-1	1.325942E+1	1.714442E+1	2.857404E-1	5.751398E+2	5.800000E+2	1.191399E-3	3.780395E-3	2.142998E+1	2.405354E-3	2.928758E+0	5.722816E-3	5.185790E+2	4.833226E-2	2.958295E+2	3.865948E-1	5.378119E+1	2.159186E-1	4.457611E+2	1.395429E-2	5.389673E+0	8.600212E-2	2.356439E+1	1.646516E-3	6.015802E-1	2.578230E-3	2.235336E+1	7.310083E-4	1.917622E+0	8.228788E-3	2.232543E+1	5.145093E-3	6.316023E-1	5.125987E-3	2.223836E+1	4.060660E-3	2.228625E+1	2.321098E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.288237E+1	1.315000E+1	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	0.000000E+0	0.000000E+0
21.05.2025	15:05:13.9		1.325996E+1	1.714513E+1	2.857521E-1	1.325996E+1	1.714513E+1	2.857521E-1	5.841898E+2	5.800000E+2	1.199883E-3	3.523378E-3	2.143321E+1	3.212738E-3	2.925380E+0	5.889195E-3	5.186005E+2	3.420634E-2	2.954918E+2	1.701643E-1	5.388343E+1	3.179941E-1	4.457340E+2	1.025106E-2	5.383373E+0	8.306547E-2	2.356663E+1	9.103733E-4	6.013728E-1	2.093328E-3	2.235338E+1	1.293636E-3	1.917152E+0	6.664073E-3	2.232644E+1	2.567147E-3	6.312543E-1	4.076857E-3	2.223594E+1	3.650380E-3	2.228706E+1	2.635322E-3	3.136048E+0	0.000000E+0	3.496199E+2	3.500000E+2	1.288237E+1	1.315000E+1	3.191855E-1	0.000000E+0	2.420060E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.579940E-1	0.000000E+0	1.512217E-1	0.000000E+0
21.05.2025	15:05:14.9		1.326352E+1	1.714973E+1	2.858289E-1	1.326352E+1	1.714973E+1	2.858289E-1	5.755820E+2	5.800000E+2	9.962091E-4	2.482413E-3	2.143093E+1	3.711847E-3	2.925211E+0	4.398944E-3	5.186509E+2	3.138966E-2	2.952994E+2	9.299226E-2	5.377055E+1	2.341476E-1	4.457465E+2	2.423522E-2	5.372121E+0	8.831900E-2	2.356387E+1	2.288286E-3	6.010202E-1	1.578910E-3	2.235323E+1	4.351407E-3	1.916783E+0	4.386850E-3	2.232028E+1	1.062441E-3	6.310606E-1	3.293436E-3	2.222919E+1	2.461900E-3	2.228272E+1	3.482479E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.289050E+1	1.315000E+1	3.543421E-1	0.000000E+0	2.000000E-1	0.000000E+0	8.320724E-1	0.000000E+0	1.726425E-1	0.000000E+0	9.848682E-2	0.000000E+0
21.05.2025	15:05:15.9		1.319452E+1	1.706052E+1	2.843419E-1	1.319452E+1	1.706052E+1	2.843419E-1	5.851855E+2	5.800000E+2	2.819673E-3	1.313187E-2	2.142261E+1	1.134534E-3	2.920100E+0	9.123902E-3	5.186967E+2	1.072593E-2	2.958774E+2	1.428949E-1	5.392417E+1	3.307264E-1	4.458129E+2	1.300108E-2	5.349718E+0	7.488240E-2	2.356497E+1	5.208952E-3	6.018110E-1	4.224581E-3	2.234939E+1	6.801682E-3	1.920144E+0	1.670685E-2	2.232321E+1	5.101378E-3	6.340717E-1	1.348471E-2	2.223160E+1	7.822751E-3	2.228575E+1	6.575329E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.289723E+1	1.315000E+1	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	15:05:16.9		1.318917E+1	1.705360E+1	2.842267E-1	1.318917E+1	1.705360E+1	2.842267E-1	5.750549E+2	5.800000E+2	3.122998E-3	1.156995E-2	2.142747E+1	2.274372E-3	2.919541E+0	7.248540E-3	5.186614E+2	2.223956E-2	2.955797E+2	1.093784E-1	5.390027E+1	1.729469E-1	4.458043E+2	1.606917E-2	5.359291E+0	8.306214E-2	2.356647E+1	6.406510E-3	6.012542E-1	4.301637E-3	2.235186E+1	3.384903E-3	1.918461E+0	1.123423E-2	2.232145E+1	3.243089E-3	6.325138E-1	9.074986E-3	2.223548E+1	4.105865E-3	2.228463E+1	6.455442E-3	3.200000E+0	0.000000E+0	3.500521E+2	3.500000E+2	1.286557E+1	1.315000E+1	4.041686E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.395785E-1	0.000000E+0	1.368072E-1	0.000000E+0	5.540993E-2	0.000000E+0
21.05.2025	15:05:17.9		1.321635E+1	1.708874E+1	2.848123E-1	1.321597E+1	1.708825E+1	2.848042E-1	5.859641E+2	5.800000E+2	2.430945E-3	6.703016E-3	2.143164E+1	4.086942E-3	2.918773E+0	5.196264E-3	5.186409E+2	4.372064E-2	2.954868E+2	1.926339E-1	5.398692E+1	1.041416E-1	4.457965E+2	1.599984E-2	5.357283E+0	9.604974E-2	2.356938E+1	7.403747E-3	6.010615E-1	2.736149E-3	2.235656E+1	1.935476E-3	1.916939E+0	4.509341E-3	2.232311E+1	2.672528E-3	6.308998E-1	3.715017E-3	2.223929E+1	1.909583E-3	2.228356E+1	5.823195E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.287387E+1	1.315000E+1	3.229020E-1	0.000000E+0	2.309150E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.309150E-1	0.000000E+0	8.015716E-2	0.000000E+0
21.05.2025	15:05:18.9		1.325292E+1	1.713603E+1	2.856005E-1	1.325292E+1	1.713603E+1	2.856005E-1	5.741720E+2	5.800000E+2	1.821930E-3	4.553151E-3	2.142722E+1	2.568227E-3	2.921030E+0	6.154954E-3	5.185931E+2	4.137639E-2	2.956404E+2	2.715734E-1	5.412586E+1	1.952796E-1	4.458034E+2	7.411573E-3	5.364978E+0	9.755671E-2	2.356792E+1	5.056866E-3	6.012651E-1	3.433392E-3	2.235500E+1	3.119661E-3	1.917149E+0	7.579406E-3	2.232587E+1	4.237011E-3	6.310971E-1	6.702766E-3	2.223685E+1	1.676020E-3	2.228552E+1	5.352879E-3	3.598964E+0	0.000000E+0	3.502500E+2	3.500000E+2	1.288236E+1	1.315000E+1	3.003108E-1	0.000000E+0	2.498705E-1	0.000000E+0	6.003885E-1	0.000000E+0	1.498705E-1	0.000000E+0	3.884862E-4	0.000000E+0
21.05.2025	15:05:19.9		1.328892E+1	1.718257E+1	2.863761E-1	1.328892E+1	1.718257E+1	2.863761E-1	5.840403E+2	5.800000E+2	2.067332E-3	6.182119E-3	2.142546E+1	8.752590E-4	2.925259E+0	9.037387E-3	5.185690E+2	4.280518E-2	2.959361E+2	6.166634E-1	5.418498E+1	1.454787E-1	4.458142E+2	7.148352E-3	5.381245E+0	9.175514E-2	2.356301E+1	2.615932E-3	6.015647E-1	5.642554E-3	2.235032E+1	1.870072E-3	1.917652E+0	1.165272E-2	2.232631E+1	4.529709E-3	6.317254E-1	1.036991E-2	2.223268E+1	2.095881E-3	2.228174E+1	3.669958E-3	3.031040E+0	0.000000E+0	3.505668E+2	3.500000E+2	1.288122E+1	1.315000E+1	3.693119E-1	0.000000E+0	1.788799E-1	0.000000E+0	6.232797E-1	0.000000E+0	1.422401E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	15:05:20.9		1.333553E+1	1.724284E+1	2.873807E-1	1.333265E+1	1.723912E+1	2.873187E-1	5.744439E+2	5.800000E+2	1.751773E-3	6.862035E-3	2.142793E+1	5.929495E-4	2.923347E+0	8.375850E-3	5.185708E+2	7.097377E-2	2.968396E+2	6.171945E-1	5.418854E+1	6.740457E-2	4.457949E+2	1.580142E-2	5.388899E+0	8.636870E-2	2.356432E+1	4.673783E-3	6.017316E-1	5.548681E-3	2.235004E+1	1.555549E-3	1.917356E+0	8.532272E-3	2.232488E+1	3.105512E-3	6.315396E-1	7.534921E-3	2.223462E+1	3.047493E-3	2.227968E+1	4.221733E-3	2.800000E+0	0.000000E+0	3.510000E+2	3.500000E+2	1.288980E+1	1.315000E+1	3.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	4.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	15:05:21.9		1.335030E+1	1.726193E+1	2.876989E-1	1.334894E+1	1.726018E+1	2.876697E-1	5.845699E+2	5.800000E+2	1.723915E-3	6.110854E-3	2.142772E+1	9.719361E-4	2.921667E+0	4.854104E-3	5.185787E+2	5.507241E-2	2.964933E+2	4.850357E-1	5.415421E+1	3.305858E-2	4.457727E+2	1.623977E-2	5.388320E+0	8.481168E-2	2.356873E+1	3.892041E-3	6.011776E-1	3.322571E-3	2.235030E+1	2.768066E-3	1.917035E+0	6.220867E-3	2.232256E+1	1.690998E-3	6.312240E-1	4.831405E-3	2.223391E+1	1.391686E-3	2.227948E+1	2.972783E-3	3.142408E+0	0.000000E+0	3.503580E+2	3.500000E+2	1.288344E+1	1.315000E+1	4.113611E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.284028E-1	0.000000E+0	1.071991E-1	0.000000E+0	0.000000E+0	0.000000E+0
21.05.2025	15:05:22.9		1.336026E+1	1.727481E+1	2.879135E-1	1.335657E+1	1.727004E+1	2.878340E-1	5.737895E+2	5.800000E+2	2.213962E-3	7.135141E-3	2.142716E+1	1.395905E-3	2.920334E+0	4.521634E-3	5.186022E+2	4.189311E-2	2.956452E+2	4.502205E-1	5.400224E+1	9.378917E-2	4.457684E+2	1.144441E-2	5.387577E+0	9.485665E-2	2.357084E+1	7.203448E-4	6.011451E-1	2.740042E-3	2.235095E+1	2.975781E-3	1.917324E+0	7.054855E-3	2.232408E+1	1.996075E-3	6.314341E-1	5.266135E-3	2.223338E+1	1.360843E-3	2.228637E+1	4.637608E-3	2.592195E+0	0.000000E+0	3.502207E+2	3.500000E+2	1.289751E+1	1.315000E+1	3.288292E-1	0.000000E+0	2.259757E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
21.05.2025	15:05:23.9		1.337129E+1	1.728907E+1	2.881512E-1	1.337129E+1	1.728907E+1	2.881512E-1	5.849127E+2	5.800000E+2	1.448961E-3	4.888867E-3	2.142820E+1	6.940687E-4	2.918121E+0	5.093300E-3	5.185597E+2	3.671512E-2	2.954857E+2	2.344771E-1	5.373663E+1	7.985725E-2	4.457652E+2	8.344524E-3	5.393997E+0	9.030966E-2	2.357104E+1	4.687208E-4	6.008771E-1	2.953074E-3	2.235152E+1	1.782877E-3	1.916347E+0	6.192619E-3	2.232740E+1	2.462673E-3	6.309022E-1	4.951212E-3	2.223638E+1	1.417293E-3	2.229111E+1	5.847388E-3	2.400000E+0	0.000000E+0	3.495000E+2	3.500000E+2	1.290465E+1	1.315000E+1	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	0.000000E+0	0.000000E+0
21.05.2025	15:05:24.9		1.342577E+1	1.735953E+1	2.893254E-1	1.339463E+1	1.731926E+1	2.886543E-1	5.742192E+2	5.800000E+2	1.873165E-3	7.787335E-3	2.142641E+1	1.064744E-3	2.921611E+0	5.551263E-3	5.185415E+2	3.644758E-2	2.951753E+2	2.519352E-1	5.377979E+1	1.612409E-1	4.457543E+2	7.070146E-3	5.400234E+0	7.156352E-2	2.356700E+1	8.389146E-4	6.010338E-1	2.726008E-3	2.235093E+1	7.814801E-4	1.916460E+0	5.524835E-3	2.232605E+1	2.090079E-3	6.311252E-1	4.397167E-3	2.223472E+1	3.182292E-3	2.228404E+1	3.883231E-3	2.870710E+0	0.000000E+0	3.497652E+2	3.500000E+2	1.291950E+1	1.315000E+1	3.600000E-1	0.000000E+0	2.411613E-1	0.000000E+0	7.765162E-1	0.000000E+0	1.411613E-1	0.000000E+0	1.746968E-1	0.000000E+0
21.05.2025	15:05:25.9		1.347798E+1	1.742703E+1	2.904504E-1	1.347118E+1	1.741824E+1	2.903040E-1	5.841341E+2	5.800000E+2	1.985945E-3	5.682246E-3	2.143347E+1	4.874545E-3	2.929052E+0	7.617421E-3	5.186184E+2	6.434661E-3	2.945282E+2	6.027601E-2	5.404822E+1	1.736266E-1	4.457289E+2	5.136119E-3	5.401462E+0	7.661175E-2	2.357018E+1	4.554732E-3	6.014372E-1	5.155720E-3	2.235646E+1	3.006218E-3	1.917254E+0	1.001411E-2	2.232294E+1	4.515647E-3	6.317632E-1	8.751109E-3	2.223112E+1	5.481591E-3	2.228384E+1	1.627472E-3	3.200000E+0	0.000000E+0	3.510000E+2	3.500000E+2	1.293237E+1	1.315000E+1	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.577914E-1	0.000000E+0	1.500000E-1	0.000000E+0
