date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1	ai12:_HEAT_T1_Stabw	ai13:_HEAT_T2	ai13:_HEAT_T2_Stabw	ai14:_HEAT_T3	ai14:_HEAT_T3_Stabw	ai15:_HEAT_T4	ai15:_HEAT_T4_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set	X	Y	Z
			[°C]	[kg/m3]	[m3/s]	[sl/min]	[g/min]	[g/s]					°C	°C	V	V	°C	°C	°C	°C	°C	°C	°C	°C			°C	°C	V	V	°C	°C	V	V	°C	°C	V	V	°C	°C	°C	°C	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/MIN	L/Min	L/Min	L/Min	L/Min			
																																																													
21.05.2025	13:48:54.7		3.274373E+0	4.233765E+0	7.056274E-2	3.274373E+0	4.233765E+0	7.056274E-2	1.900000E+1	0.000000E+0	2.794805E-3	1.039765E-2	2.220649E+1	3.678989E-3	2.327308E+0	6.636442E-3	2.097495E+1	1.477272E-3	2.182411E+1	4.878847E-3	2.223821E+1	3.382673E-3	1.851036E+1	5.909081E-3	4.604415E-1	8.942119E-2	2.196296E+1	1.953640E-3	5.948453E-1	2.248991E-3	2.162843E+1	4.056609E-3	1.944854E+0	7.558042E-3	2.161882E+1	3.959525E-3	6.273437E-1	5.707570E-3	2.227999E+1	6.995638E-3	2.230300E+1	4.320824E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.029400E+0	3.100000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:48:55.7		3.283537E+0	4.245614E+0	7.076023E-2	3.283537E+0	4.245614E+0	7.076023E-2	1.900000E+1	0.000000E+0	2.267926E-3	7.880682E-3	2.220384E+1	5.375661E-3	2.337545E+0	6.403104E-3	2.097068E+1	2.091561E-3	2.182519E+1	1.007248E-2	2.223458E+1	2.892890E-3	1.851480E+1	5.263925E-3	4.468783E-1	8.220281E-2	2.196079E+1	3.192613E-3	5.947215E-1	2.315827E-3	2.162518E+1	4.112409E-3	1.944330E+0	8.079478E-3	2.161702E+1	6.497606E-3	6.268679E-1	5.976861E-3	2.228537E+1	5.752192E-3	2.230092E+1	4.931555E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	4.200000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.886319E-1	0.000000E+0	1.200000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:48:56.7		3.272053E+0	4.230765E+0	7.051275E-2	3.272053E+0	4.230765E+0	7.051275E-2	1.900000E+1	0.000000E+0	1.935049E-3	8.796675E-3	2.219924E+1	6.564505E-3	2.345805E+0	6.514182E-3	2.096283E+1	3.312496E-3	2.181983E+1	8.612620E-3	2.223137E+1	3.613192E-3	1.850766E+1	6.657847E-3	4.337279E-1	9.958520E-2	2.195886E+1	4.909434E-3	5.945229E-1	2.296083E-3	2.162076E+1	4.812030E-3	1.944081E+0	9.830295E-3	2.160943E+1	7.165578E-3	6.267130E-1	7.524404E-3	2.228162E+1	4.200382E-3	2.229100E+1	5.858497E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:48:57.7		3.272431E+0	4.231253E+0	7.052088E-2	3.271213E+0	4.229679E+0	7.049464E-2	1.900000E+1	0.000000E+0	1.720143E-3	8.046069E-3	2.220135E+1	5.541782E-3	2.354209E+0	6.321875E-3	2.096225E+1	3.416881E-3	2.182231E+1	6.167014E-3	2.223343E+1	4.787212E-3	1.849947E+1	8.508309E-3	4.444261E-1	9.204667E-2	2.196275E+1	4.722970E-3	5.947620E-1	3.428165E-3	2.161990E+1	8.601839E-3	1.945895E+0	1.358271E-2	2.161570E+1	1.940855E-3	6.279686E-1	1.036985E-2	2.228201E+1	5.156069E-3	2.229060E+1	7.170508E-3	3.200000E+0	0.000000E+0	3.495395E+2	3.500000E+2	3.037217E+0	3.100000E+0	3.568362E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.420904E-1	0.000000E+0	1.973635E-1	0.000000E+0	1.215819E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:48:58.7		3.270592E+0	4.228876E+0	7.048127E-2	3.270592E+0	4.228876E+0	7.048127E-2	1.900000E+1	0.000000E+0	1.583346E-3	4.622542E-3	2.220660E+1	4.278141E-3	2.336762E+0	1.044735E-2	2.096558E+1	4.097151E-3	2.186683E+1	2.140037E-2	2.224096E+1	5.127012E-3	1.851349E+1	5.808582E-3	4.392921E-1	1.048913E-1	2.196469E+1	6.377647E-3	5.940852E-1	4.738849E-3	2.163291E+1	5.652679E-3	1.944585E+0	1.257667E-2	2.161451E+1	5.806931E-3	6.270318E-1	9.270308E-3	2.228791E+1	5.885876E-3	2.230276E+1	3.291865E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.044250E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:48:59.7		3.276330E+0	4.236295E+0	7.060492E-2	3.276330E+0	4.236295E+0	7.060492E-2	1.900000E+1	0.000000E+0	2.468470E-3	7.109157E-3	2.220014E+1	3.579154E-3	2.323283E+0	8.780513E-3	2.096237E+1	5.000587E-3	2.186387E+1	2.480075E-2	2.223607E+1	3.705047E-3	1.850995E+1	3.663757E-3	4.390928E-1	9.142419E-2	2.195718E+1	4.226157E-3	5.944276E-1	4.155614E-3	2.162365E+1	3.482799E-3	1.943735E+0	1.050310E-2	2.161056E+1	4.098367E-3	6.266431E-1	7.881906E-3	2.227999E+1	4.257189E-3	2.229604E+1	2.736086E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.036825E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:00.7		3.277878E+0	4.238296E+0	7.063826E-2	3.277878E+0	4.238296E+0	7.063826E-2	1.900000E+1	0.000000E+0	1.134640E-3	4.066360E-3	2.219555E+1	3.043040E-3	2.313681E+0	5.455037E-3	2.095404E+1	5.032741E-3	2.184953E+1	3.094703E-2	2.222884E+1	6.890536E-3	1.850552E+1	4.287130E-3	4.434104E-1	8.558655E-2	2.195379E+1	5.275388E-3	5.942096E-1	1.855281E-3	2.161754E+1	6.035492E-3	1.942894E+0	7.918718E-3	2.160494E+1	2.547002E-3	6.261741E-1	5.495912E-3	2.227665E+1	3.247000E-3	2.229408E+1	3.042065E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.029400E+0	3.100000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:01.7		3.278241E+0	4.238766E+0	7.064610E-2	3.274917E+0	4.234468E+0	7.057447E-2	1.900000E+1	0.000000E+0	2.026610E-3	8.634791E-3	2.219975E+1	2.447515E-3	2.310317E+0	7.320193E-3	2.095467E+1	1.411231E-3	2.192110E+1	2.556964E-2	2.222720E+1	1.040130E-2	1.850247E+1	7.106369E-3	4.519741E-1	8.571668E-2	2.195722E+1	1.872401E-3	5.943180E-1	3.257599E-3	2.162019E+1	3.262433E-3	1.942815E+0	1.043002E-2	2.160706E+1	4.442195E-3	6.262195E-1	7.590295E-3	2.228227E+1	2.045164E-3	2.229520E+1	2.338634E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.036825E+0	3.100000E+0	4.200000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:02.7		3.280944E+0	4.242261E+0	7.070435E-2	3.282067E+0	4.243713E+0	7.072855E-2	1.900000E+1	0.000000E+0	2.264613E-3	8.267355E-3	2.220216E+1	3.735262E-3	2.316655E+0	8.329056E-3	2.095728E+1	2.249159E-3	2.193810E+1	2.355339E-2	2.223175E+1	6.504862E-3	1.849814E+1	3.307506E-3	4.518231E-1	9.584703E-2	2.196243E+1	2.057748E-3	5.948127E-1	4.024781E-3	2.162236E+1	4.198712E-3	1.943966E+0	1.051895E-2	2.160901E+1	3.653896E-3	6.269482E-1	8.320090E-3	2.228215E+1	8.955225E-4	2.229815E+1	3.234445E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.039898E+0	3.100000E+0	3.475856E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:03.7		3.269915E+0	4.228000E+0	7.046667E-2	3.274286E+0	4.233652E+0	7.056087E-2	1.900000E+1	0.000000E+0	1.666905E-3	5.247417E-3	2.220342E+1	3.437116E-3	2.314825E+0	4.883347E-3	2.095681E+1	2.878989E-3	2.187861E+1	1.982086E-2	2.223798E+1	3.418559E-3	1.849666E+1	2.766149E-3	4.421848E-1	8.341725E-2	2.196548E+1	8.224168E-4	5.943820E-1	1.255786E-3	2.162602E+1	4.818664E-3	1.942499E+0	2.560897E-3	2.161026E+1	1.569753E-3	6.259081E-1	2.391324E-3	2.228385E+1	4.267202E-4	2.230231E+1	9.490658E-4	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.051675E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:04.7		3.280616E+0	4.241837E+0	7.069728E-2	3.276797E+0	4.236898E+0	7.061497E-2	1.900000E+1	0.000000E+0	5.993305E-4	1.816507E-3	2.220474E+1	3.323476E-3	2.327966E+0	8.386775E-3	2.095729E+1	3.232654E-3	2.182958E+1	1.538980E-2	2.223816E+1	4.983921E-3	1.848935E+1	2.415262E-3	4.472365E-1	1.021773E-1	2.196782E+1	9.197432E-4	5.943277E-1	2.209255E-3	2.163136E+1	4.841760E-3	1.943016E+0	7.762739E-3	2.161423E+1	2.444107E-3	6.264546E-1	6.790890E-3	2.228488E+1	1.154948E-3	2.229998E+1	1.293009E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.036825E+0	3.100000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:05.7		3.273795E+0	4.233017E+0	7.055029E-2	3.273795E+0	4.233017E+0	7.055029E-2	1.900000E+1	0.000000E+0	7.464664E-4	2.511737E-3	2.220174E+1	6.186153E-3	2.349610E+0	1.041071E-2	2.095662E+1	4.350782E-3	2.180146E+1	1.391328E-2	2.223980E+1	3.946519E-3	1.848504E+1	3.119227E-3	4.541077E-1	1.195591E-1	2.196794E+1	1.162883E-3	5.942214E-1	3.592916E-3	2.163116E+1	2.870934E-3	1.943498E+0	1.351030E-2	2.161652E+1	1.814218E-3	6.269329E-1	1.100533E-2	2.228585E+1	2.865118E-3	2.229657E+1	1.775318E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	3.029400E+0	3.100000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:06.7		3.271059E+0	4.229480E+0	7.049133E-2	3.271059E+0	4.229480E+0	7.049133E-2	1.900000E+1	0.000000E+0	1.796884E-3	6.816993E-3	2.219689E+1	6.293444E-3	2.361474E+0	4.367081E-3	2.095184E+1	3.821780E-3	2.177862E+1	3.941628E-3	2.224386E+1	3.263691E-3	1.848419E+1	2.896260E-3	4.481964E-1	9.692414E-2	2.196750E+1	2.075333E-3	5.941842E-1	2.133049E-3	2.163134E+1	1.813993E-3	1.943758E+0	8.396321E-3	2.161726E+1	7.214149E-4	6.270655E-1	6.130921E-3	2.228699E+1	3.710040E-3	2.229492E+1	1.597184E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.029400E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	5.000000E-2	0.000000E+0	1.800000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:07.7		3.269877E+0	4.227951E+0	7.046585E-2	3.269877E+0	4.227951E+0	7.046585E-2	1.900000E+1	0.000000E+0	2.171740E-3	8.931966E-3	2.219867E+1	3.632108E-3	2.355569E+0	4.483852E-3	2.094903E+1	1.678503E-3	2.177828E+1	2.576085E-3	2.224655E+1	5.571290E-3	1.848998E+1	2.669210E-3	4.455670E-1	1.038022E-1	2.196825E+1	2.426784E-3	5.944461E-1	2.168926E-3	2.163168E+1	4.224296E-3	1.945226E+0	1.085698E-2	2.161518E+1	1.525433E-3	6.281899E-1	8.408471E-3	2.229116E+1	4.838094E-3	2.229972E+1	3.076838E-3	3.200000E+0	0.000000E+0	3.510000E+2	3.500000E+2	3.036825E+0	3.100000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:08.7		3.276053E+0	4.235937E+0	7.059895E-2	3.274069E+0	4.233371E+0	7.055619E-2	1.900000E+1	0.000000E+0	2.690061E-3	9.583662E-3	2.220179E+1	2.848033E-4	2.373221E+0	8.012648E-3	2.095014E+1	1.374479E-3	2.176066E+1	8.327998E-3	2.223895E+1	1.755907E-3	1.849011E+1	3.944291E-3	4.362404E-1	9.241305E-2	2.196177E+1	2.525193E-3	5.939769E-1	3.233980E-3	2.162004E+1	2.087417E-3	1.942983E+0	5.982283E-3	2.161204E+1	2.677993E-3	6.264020E-1	4.272808E-3	2.227881E+1	3.008348E-3	2.230083E+1	2.462112E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.029400E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	5.000000E-2	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:09.7		3.272559E+0	4.231419E+0	7.052365E-2	3.273336E+0	4.232423E+0	7.054038E-2	1.900000E+1	0.000000E+0	2.407923E-3	1.017847E-2	2.219905E+1	2.030137E-3	2.388209E+0	8.779179E-3	2.094855E+1	1.933206E-3	2.174691E+1	1.336209E-2	2.223345E+1	2.554639E-3	1.848419E+1	7.409555E-3	4.359300E-1	8.265948E-2	2.196035E+1	3.017236E-3	5.940388E-1	3.469397E-3	2.161721E+1	2.043096E-3	1.942470E+0	6.278640E-3	2.160845E+1	3.755624E-3	6.260941E-1	4.583423E-3	2.227783E+1	2.593397E-3	2.229526E+1	3.810476E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.043202E+0	3.100000E+0	4.030580E-1	0.000000E+0	1.570592E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:10.7		3.274602E+0	4.234061E+0	7.056768E-2	3.274616E+0	4.234078E+0	7.056797E-2	1.900000E+1	0.000000E+0	1.927292E-3	6.143348E-3	2.219436E+1	3.947675E-3	2.397236E+0	7.374306E-3	2.094699E+1	4.820974E-3	2.177701E+1	1.843842E-2	2.223286E+1	3.398714E-3	1.849126E+1	8.134291E-3	4.472045E-1	7.830745E-2	2.196020E+1	2.650908E-3	5.945749E-1	3.113253E-3	2.161982E+1	2.379432E-3	1.943336E+0	8.258108E-3	2.160643E+1	1.059263E-3	6.266146E-1	6.363488E-3	2.228099E+1	6.301552E-4	2.229437E+1	1.820682E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	3.036825E+0	3.100000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:11.7		3.267404E+0	4.224754E+0	7.041256E-2	3.267404E+0	4.224754E+0	7.041256E-2	1.900000E+1	0.000000E+0	2.041564E-3	7.001184E-3	2.219285E+1	2.589343E-3	2.383737E+0	1.039277E-2	2.094861E+1	6.463712E-3	2.181855E+1	1.193729E-2	2.223515E+1	2.552797E-3	1.849857E+1	9.879119E-3	4.440036E-1	7.781903E-2	2.196046E+1	2.469055E-3	5.945237E-1	2.619373E-3	2.162253E+1	3.398912E-3	1.944420E+0	1.030018E-2	2.160748E+1	2.547603E-3	6.271579E-1	7.600932E-3	2.228061E+1	7.146674E-4	2.229522E+1	1.150015E-3	2.818256E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.030078E+0	3.100000E+0	3.627384E-1	0.000000E+0	2.022820E-1	0.000000E+0	6.068461E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.136922E-2	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
21.05.2025	13:49:12.7		3.262660E+0	4.218619E+0	7.031032E-2	3.262660E+0	4.218619E+0	7.031032E-2	1.900000E+1	0.000000E+0	2.835581E-3	9.085783E-3	2.219911E+1	1.731154E-3	2.386784E+0	1.496286E-2	2.094685E+1	5.625958E-3	2.184087E+1	1.155967E-2	2.223516E+1	3.912173E-3	1.849583E+1	5.085461E-3	4.456743E-1	7.531322E-2	2.195854E+1	2.819639E-3	5.947766E-1	5.261815E-3	2.162245E+1	1.639151E-3	1.945507E+0	1.452729E-2	2.160974E+1	4.498678E-3	6.276146E-1	1.030031E-2	2.228222E+1	1.718577E-3	2.229848E+1	2.955862E-3	3.200000E+0	0.000000E+0	3.487500E+2	3.500000E+2	3.044250E+0	3.100000E+0	4.200000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0	2.400000E+1	5.380000E+1	1.546000E+2
