date	time	comment	HEAT_#96:_Volume_[sl/min]	HEAT_#96:_mass_[g/min]	HEAT_#96:_mass_[g/s]	shield_airshield_air_#96:_Volume_[sl/min]	shield_airshield_air_#96:_mass_[g/min]	shield_airshield_air_#96:_mass_[g/s]	T_Heater	T_Heater.set	ai0:_P0_plenum	ai0:_P0_plenum_Stabw	ai0:_T0_plenum	ai0:_T0_plenum_Stabw	ai0:_g0_137_hood	ai0:_g0_137_hood_Stabw	ai12:_HEAT_T1_heat_in	ai12:_HEAT_T1_heat_in_Stabw	ai13:_HEAT_T2_core_out	ai13:_HEAT_T2_core_out_Stabw	ai14:_HEAT_T3_core_in	ai14:_HEAT_T3_core_in_Stabw	ai15:_HEAT_T4_heat_out	ai15:_HEAT_T4_heat_out_Stabw	ai1:_P1_fuel_HEAT	ai1:_P1_fuel_HEAT_Stabw	ai1:_T1_main_air	ai1:_T1_main_air_Stabw	ai1:_g1_135_bur	ai1:_g1_135_bur_Stabw	ai2:_T2_pilot_air_1	ai2:_T2_pilot_air_1_Stabw	ai2:_g2_137_scr	ai2:_g2_137_scr_Stabw	ai3:_T3_pilot_air_2	ai3:_T3_pilot_air_2_Stabw	ai3:_g3_135_mfc	ai3:_g3_135_mfc_Stabw	ai4:_T4_por_in	ai4:_T4_por_in_Stabw	ai6:_T6_shield	ai6:_T6_shield_Stabw	AIR-MAI	AIR-MAI.set	AIR-PIL	AIR-PIL.set	AIRHEAT	AIRHEAT.set	CH4-PIL	CH4-PIL.set	H2-MAIN	H2-MAIN.set	H2-PILO	H2-PILO.set	N2	N2.set	NH3-MAI	NH3-MAI.set
21.05.2025	14:59:26.3		9.981913E+0	1.290661E+1	2.151102E-1	9.977842E+0	1.290135E+1	2.150225E-1	5.761052E+2	5.800000E+2	1.076415E-3	3.150971E-3	2.143078E+1	3.668876E-3	2.910903E+0	3.547315E-3	5.185038E+2	9.691141E-3	3.152466E+2	1.247453E-1	5.858149E+1	2.953505E-1	4.491274E+2	8.507890E-3	3.892357E+0	9.159596E-2	2.340179E+1	3.301155E-3	6.004878E-1	1.300795E-3	2.228616E+1	3.367919E-3	1.924864E+0	6.261928E-3	2.226529E+1	1.586929E-3	6.318559E-1	4.815886E-3	2.221759E+1	2.926662E-3	2.227342E+1	2.477663E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:27.3		9.982751E+0	1.290770E+1	2.151283E-1	9.982751E+0	1.290770E+1	2.151283E-1	5.847512E+2	5.800000E+2	2.191461E-3	1.020882E-2	2.142921E+1	1.542132E-3	2.920859E+0	8.103521E-3	5.185554E+2	4.078025E-2	3.151686E+2	8.517724E-2	5.882136E+1	2.301216E-1	4.491051E+2	8.978329E-3	3.873052E+0	9.729659E-2	2.340047E+1	3.340534E-3	6.006431E-1	2.927859E-3	2.228560E+1	4.061164E-3	1.923544E+0	4.114118E-3	2.226273E+1	3.131308E-3	6.311773E-1	2.776334E-3	2.221709E+1	1.394140E-3	2.227052E+1	2.283537E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.735787E+0	9.900000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.630493E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:28.3		9.988056E+0	1.291456E+1	2.152426E-1	9.988056E+0	1.291456E+1	2.152426E-1	5.766963E+2	5.800000E+2	1.928185E-3	6.327699E-3	2.143075E+1	4.998137E-4	2.930404E+0	8.884302E-3	5.184202E+2	2.434102E-2	3.150408E+2	1.880288E-1	5.832626E+1	2.927492E-1	4.491309E+2	7.781915E-4	3.889947E+0	9.327681E-2	2.340496E+1	5.315541E-3	6.009407E-1	4.798271E-3	2.229633E+1	2.737147E-4	1.925307E+0	1.782497E-2	2.227182E+1	3.880262E-3	6.325836E-1	1.471184E-2	2.222351E+1	3.841195E-4	2.227757E+1	1.856570E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:29.3		9.980612E+0	1.290493E+1	2.150822E-1	9.980612E+0	1.290493E+1	2.150822E-1	5.851476E+2	5.800000E+2	7.688687E-4	2.513041E-3	2.142688E+1	2.684956E-3	2.928060E+0	5.820943E-3	5.184186E+2	5.977867E-2	3.154414E+2	3.249347E-1	5.835681E+1	1.832983E-1	4.491391E+2	4.916717E-3	3.892561E+0	8.349543E-2	2.339825E+1	5.947080E-3	6.009933E-1	3.155449E-3	2.228755E+1	4.909042E-3	1.924678E+0	8.308713E-3	2.226455E+1	6.401916E-3	6.320160E-1	6.801101E-3	2.221975E+1	2.071425E-3	2.227586E+1	3.075763E-3	2.800000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.719325E+0	9.900000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:59:30.3		9.986856E+0	1.291301E+1	2.152168E-1	9.986856E+0	1.291301E+1	2.152168E-1	5.757811E+2	5.800000E+2	1.512271E-3	4.161460E-3	2.143417E+1	5.106541E-3	2.926131E+0	4.768548E-3	5.185013E+2	3.823688E-2	3.153342E+2	1.766116E-1	5.820975E+1	2.495046E-1	4.491620E+2	1.218685E-2	3.888047E+0	8.466274E-2	2.339732E+1	1.010147E-2	6.001257E-1	2.720518E-3	2.229404E+1	1.074238E-2	1.922512E+0	6.739267E-3	2.226498E+1	6.139226E-3	6.297736E-1	4.869500E-3	2.222270E+1	5.299643E-3	2.227660E+1	5.671479E-3	3.186757E+0	0.000000E+0	3.509503E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.619864E-1	0.000000E+0	2.483446E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.516554E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:59:31.3		9.999315E+0	1.292911E+1	2.154852E-1	9.999315E+0	1.292911E+1	2.154852E-1	5.852840E+2	5.800000E+2	1.262741E-3	4.091803E-3	2.142508E+1	4.966747E-3	2.924933E+0	7.918691E-3	5.184129E+2	4.621412E-2	3.155508E+2	1.987299E-1	5.818059E+1	1.021399E-1	4.491828E+2	2.595314E-2	3.909461E+0	9.677246E-2	2.339698E+1	2.555246E-3	6.010650E-1	4.481357E-3	2.228865E+1	5.217759E-3	1.925060E+0	9.999144E-3	2.227080E+1	2.541022E-3	6.322013E-1	8.819705E-3	2.222309E+1	1.507104E-3	2.226798E+1	5.944949E-3	3.200000E+0	0.000000E+0	3.510000E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:32.3		9.980242E+0	1.290445E+1	2.150742E-1	9.980242E+0	1.290445E+1	2.150742E-1	5.763605E+2	5.800000E+2	1.424182E-3	5.380021E-3	2.143061E+1	3.724946E-3	2.936818E+0	1.001212E-2	5.183847E+2	3.028331E-2	3.159083E+2	3.712829E-1	5.836389E+1	5.124887E-2	4.491398E+2	7.807755E-3	3.905293E+0	9.338193E-2	2.340111E+1	3.636620E-3	6.008882E-1	2.943584E-3	2.229031E+1	4.933628E-3	1.924629E+0	7.385790E-3	2.227201E+1	3.103824E-3	6.315876E-1	6.074153E-3	2.222166E+1	1.851399E-3	2.227413E+1	6.353064E-4	2.880064E+0	0.000000E+0	3.498002E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.479904E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.100080E-1	0.000000E+0	1.739952E-1	0.000000E+0
21.05.2025	14:59:33.3		9.976719E+0	1.289990E+1	2.149983E-1	9.976719E+0	1.289990E+1	2.149983E-1	5.843702E+2	5.800000E+2	8.514181E-4	2.072452E-3	2.142812E+1	6.751896E-3	2.942808E+0	7.669173E-3	5.183917E+2	4.140275E-2	3.158410E+2	1.870291E-1	5.819638E+1	2.906327E-1	4.491467E+2	3.248763E-3	3.899703E+0	7.753375E-2	2.340189E+1	7.063106E-4	6.010460E-1	3.263897E-3	2.229118E+1	1.203720E-3	1.924464E+0	7.032994E-3	2.227078E+1	1.691288E-3	6.311580E-1	6.067705E-3	2.222449E+1	1.081634E-3	2.227683E+1	2.701408E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:34.3		9.982915E+0	1.290791E+1	2.151318E-1	9.982915E+0	1.290791E+1	2.151318E-1	5.763051E+2	5.800000E+2	8.878847E-4	1.995160E-3	2.143221E+1	2.588586E-3	2.931784E+0	4.283272E-3	5.184638E+2	2.229952E-2	3.161289E+2	4.987722E-1	5.850337E+1	2.608253E-1	4.491683E+2	7.578127E-3	3.901833E+0	9.398014E-2	2.340305E+1	2.673608E-3	6.012247E-1	2.821057E-3	2.229584E+1	1.575688E-3	1.923795E+0	4.834619E-3	2.226972E+1	1.404019E-3	6.302660E-1	3.480822E-3	2.222573E+1	4.479835E-3	2.227705E+1	1.869053E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.726750E+0	9.900000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:35.3		9.990476E+0	1.291768E+1	2.152947E-1	9.990476E+0	1.291768E+1	2.152947E-1	5.839999E+2	5.800000E+2	1.428729E-3	3.866222E-3	2.142807E+1	1.092312E-3	2.928601E+0	5.323412E-3	5.184504E+2	7.190534E-3	3.163426E+2	5.136478E-1	5.859167E+1	7.092527E-2	4.491703E+2	2.547864E-3	3.905816E+0	1.021314E-1	2.339841E+1	2.204399E-4	6.014109E-1	2.675437E-3	2.229216E+1	4.178984E-3	1.923932E+0	7.683190E-3	2.226343E+1	3.414281E-3	6.305563E-1	5.488688E-3	2.221556E+1	1.917141E-3	2.228072E+1	2.524671E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.726750E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:36.3		9.985454E+0	1.291119E+1	2.151865E-1	9.985454E+0	1.291119E+1	2.151865E-1	5.758257E+2	5.800000E+2	8.670704E-4	2.306593E-3	2.142199E+1	2.348416E-3	2.927035E+0	1.190476E-2	5.184459E+2	2.529391E-2	3.160197E+2	3.445350E-1	5.866513E+1	2.528448E-1	4.491880E+2	1.556591E-3	3.880719E+0	8.722663E-2	2.339880E+1	2.200012E-3	6.016383E-1	6.876071E-3	2.228544E+1	3.127928E-3	1.923988E+0	9.834513E-3	2.225588E+1	4.653330E-4	6.313153E-1	1.052503E-2	2.221463E+1	1.173306E-3	2.226492E+1	9.781711E-4	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:37.3		9.982781E+0	1.290774E+1	2.151289E-1	9.982781E+0	1.290774E+1	2.151289E-1	5.852393E+2	5.800000E+2	2.225590E-3	7.537447E-3	2.142356E+1	5.234259E-3	2.932208E+0	5.304823E-3	5.184882E+2	3.238399E-2	3.153626E+2	1.475502E-1	5.820615E+1	3.060033E-1	4.491652E+2	1.368703E-2	3.910430E+0	6.846412E-2	2.340445E+1	2.531483E-3	6.008441E-1	4.431628E-3	2.228397E+1	4.451417E-3	1.924919E+0	1.591868E-2	2.226185E+1	5.195348E-3	6.317567E-1	1.396205E-2	2.221812E+1	1.236366E-3	2.227041E+1	3.904785E-3	3.200000E+0	0.000000E+0	3.508847E+2	3.500000E+2	9.719325E+0	9.900000E+0	4.107774E-1	0.000000E+0	1.576855E-1	0.000000E+0	6.230564E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.246113E-1	0.000000E+0
21.05.2025	14:59:38.3		9.977856E+0	1.290137E+1	2.150228E-1	9.977856E+0	1.290137E+1	2.150228E-1	5.767502E+2	5.800000E+2	1.670192E-3	5.863321E-3	2.143145E+1	2.888563E-3	2.934237E+0	7.574536E-3	5.184930E+2	6.189188E-2	3.152567E+2	3.487722E-2	5.843076E+1	3.070924E-1	4.491510E+2	1.059207E-2	3.893909E+0	9.063219E-2	2.339978E+1	1.659112E-3	6.005934E-1	3.587177E-3	2.229363E+1	2.913604E-4	1.924228E+0	6.464104E-3	2.227314E+1	6.609640E-4	6.304531E-1	5.159042E-3	2.222453E+1	4.727312E-3	2.227779E+1	3.724729E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.734175E+0	9.900000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	4.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:39.3		9.979888E+0	1.290400E+1	2.150666E-1	9.979888E+0	1.290400E+1	2.150666E-1	5.837368E+2	5.800000E+2	8.475448E-4	2.007206E-3	2.142209E+1	3.933540E-3	2.925284E+0	8.626940E-3	5.184370E+2	3.517210E-2	3.153027E+2	1.524883E-1	5.854091E+1	1.158524E-1	4.491422E+2	8.084793E-3	3.887289E+0	8.309462E-2	2.339766E+1	2.932445E-3	6.005742E-1	4.554565E-3	2.228376E+1	2.947681E-3	1.923315E+0	4.115084E-3	2.225967E+1	5.082643E-3	6.300238E-1	3.478066E-3	2.221586E+1	6.587794E-3	2.226961E+1	3.299941E-3	3.200000E+0	0.000000E+0	3.497544E+2	3.500000E+2	9.726750E+0	9.900000E+0	3.000000E-1	0.000000E+0	1.669573E-1	0.000000E+0	5.491282E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:40.3		9.992920E+0	1.292085E+1	2.153474E-1	9.992920E+0	1.292085E+1	2.153474E-1	5.764081E+2	5.800000E+2	1.809622E-3	5.176433E-3	2.142234E+1	3.745745E-3	2.930126E+0	8.489668E-3	5.184796E+2	7.211808E-3	3.152320E+2	2.212535E-1	5.860615E+1	6.001128E-2	4.491552E+2	5.883761E-3	3.891514E+0	1.036534E-1	2.339932E+1	1.967715E-3	6.008619E-1	3.855553E-3	2.228520E+1	2.803162E-3	1.923717E+0	7.871800E-3	2.225851E+1	4.214519E-3	6.305547E-1	6.239417E-3	2.221736E+1	3.446232E-3	2.226721E+1	1.656252E-3	2.800000E+0	0.000000E+0	3.487500E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	2.000000E-1	0.000000E+0	2.100000E-1	0.000000E+0
21.05.2025	14:59:41.3		9.992069E+0	1.291975E+1	2.153291E-1	9.992069E+0	1.291975E+1	2.153291E-1	5.831205E+2	5.800000E+2	2.081591E-3	5.771452E-3	2.142708E+1	2.943311E-3	2.927670E+0	6.454063E-3	5.184614E+2	1.088768E-3	3.152440E+2	4.953895E-1	5.842745E+1	1.920649E-1	4.491417E+2	2.559594E-3	3.885468E+0	8.195419E-2	2.339986E+1	2.085147E-3	6.004544E-1	2.112329E-3	2.228808E+1	1.228297E-3	1.924092E+0	7.052662E-3	2.226274E+1	3.517033E-3	6.310733E-1	5.048920E-3	2.221578E+1	5.790099E-4	2.227299E+1	3.078874E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:42.3		9.983439E+0	1.290859E+1	2.151431E-1	9.983439E+0	1.290859E+1	2.151431E-1	5.768581E+2	5.800000E+2	1.904873E-3	7.589764E-3	2.142404E+1	6.016491E-3	2.926947E+0	2.803193E-3	5.183796E+2	3.469895E-2	3.152179E+2	2.567732E-1	5.803544E+1	9.113991E-2	4.491527E+2	3.959742E-3	3.894458E+0	6.439308E-2	2.340340E+1	4.474181E-3	5.999821E-1	1.637188E-3	2.228922E+1	1.868905E-3	1.922939E+0	1.742023E-3	2.225932E+1	2.073677E-3	6.301983E-1	1.855378E-3	2.221970E+1	2.682222E-3	2.226837E+1	3.541935E-3	3.200000E+0	0.000000E+0	3.490310E+2	3.500000E+2	9.731393E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.906322E-1	0.000000E+0	7.218965E-1	0.000000E+0	1.593678E-1	0.000000E+0	1.743793E-1	0.000000E+0
21.05.2025	14:59:43.3		9.989912E+0	1.291696E+1	2.152826E-1	9.989912E+0	1.291696E+1	2.152826E-1	5.856057E+2	5.800000E+2	8.644419E-4	4.827247E-3	2.142760E+1	5.473677E-3	2.924723E+0	3.649493E-3	5.183982E+2	2.018379E-2	3.153667E+2	2.833532E-1	5.828727E+1	2.004518E-1	4.491448E+2	8.102009E-3	3.888898E+0	7.163878E-2	2.340537E+1	4.640619E-3	5.997408E-1	1.493955E-3	2.228978E+1	2.143766E-3	1.922702E+0	2.264793E-3	2.226542E+1	2.366152E-3	6.303179E-1	2.275790E-3	2.221969E+1	3.811590E-3	2.226143E+1	4.495825E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.726750E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:59:44.3		9.986437E+0	1.291246E+1	2.152077E-1	9.986437E+0	1.291246E+1	2.152077E-1	5.767979E+2	5.800000E+2	2.405543E-3	6.875068E-3	2.142618E+1	5.990358E-3	2.921464E+0	6.194999E-3	5.184371E+2	2.013951E-2	3.154379E+2	1.218094E-1	5.786901E+1	1.445156E-1	4.491289E+2	3.137381E-2	3.904983E+0	1.085529E-1	2.339740E+1	2.577519E-3	6.006767E-1	3.678049E-3	2.228521E+1	1.392093E-3	1.924270E+0	9.422643E-3	2.225615E+1	1.032641E-2	6.318829E-1	7.110705E-3	2.221808E+1	5.487444E-3	2.226428E+1	2.575603E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.726750E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	9.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:45.3		9.993266E+0	1.292129E+1	2.153549E-1	9.992929E+0	1.292086E+1	2.153476E-1	5.837613E+2	5.800000E+2	3.401084E-3	1.429912E-2	2.143600E+1	6.294850E-3	2.917608E+0	5.731318E-3	5.184728E+2	3.406549E-2	3.154115E+2	7.190696E-2	5.829555E+1	3.547538E-1	4.491588E+2	1.266509E-2	3.886328E+0	8.165716E-2	2.340518E+1	3.684155E-3	5.992841E-1	4.278277E-3	2.229552E+1	5.776308E-3	1.919884E+0	9.009017E-3	2.227277E+1	3.743421E-3	6.291228E-1	7.384831E-3	2.222530E+1	1.789755E-3	2.227379E+1	3.550965E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.711900E+0	9.900000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:46.3		9.992092E+0	1.291977E+1	2.153296E-1	9.992375E+0	1.292014E+1	2.153357E-1	5.775840E+2	5.800000E+2	2.565474E-3	9.219161E-3	2.142761E+1	4.498432E-3	2.911405E+0	6.370209E-3	5.185437E+2	6.960296E-3	3.151942E+2	3.067593E-1	5.846181E+1	1.864388E-1	4.491510E+2	1.955440E-2	3.885959E+0	9.266699E-2	2.340815E+1	6.618166E-3	6.000776E-1	2.781085E-3	2.229036E+1	1.124061E-3	1.918853E+0	1.015740E-2	2.227077E+1	3.835013E-3	6.286269E-1	8.362492E-3	2.222193E+1	5.182063E-4	2.227555E+1	1.593647E-3	2.800000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.200000E-1	0.000000E+0
21.05.2025	14:59:47.3		9.984442E+0	1.290988E+1	2.151647E-1	9.986600E+0	1.291267E+1	2.152112E-1	5.847272E+2	5.800000E+2	1.335523E-3	3.478698E-3	2.142016E+1	4.197237E-3	2.912468E+0	6.512294E-3	5.185341E+2	4.140024E-2	3.152519E+2	2.681516E-1	5.829210E+1	3.595431E-2	4.491464E+2	1.106852E-2	3.898250E+0	6.958365E-2	2.340214E+1	6.583108E-3	6.001712E-1	1.067022E-3	2.228178E+1	2.347342E-3	1.921391E+0	4.762595E-3	2.225928E+1	5.812093E-3	6.306758E-1	3.971531E-3	2.221515E+1	2.172278E-3	2.227111E+1	4.367482E-3	3.167627E+0	0.000000E+0	3.495607E+2	3.500000E+2	9.732973E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.919068E-1	0.000000E+0	6.121398E-1	0.000000E+0	1.919068E-1	0.000000E+0	1.475720E-1	0.000000E+0
21.05.2025	14:59:48.3		9.973330E+0	1.289552E+1	2.149253E-1	9.971793E+0	1.289353E+1	2.148921E-1	5.759935E+2	5.800000E+2	2.365956E-3	7.689378E-3	2.142095E+1	4.107677E-3	2.917538E+0	6.969746E-3	5.185824E+2	9.607389E-3	3.162405E+2	4.590808E-1	5.856813E+1	1.693270E-1	4.491895E+2	3.954094E-2	3.893474E+0	1.076260E-1	2.340328E+1	7.446042E-3	6.010532E-1	4.088824E-3	2.228515E+1	2.877582E-3	1.922509E+0	1.140170E-2	2.226246E+1	1.060376E-3	6.318143E-1	9.778070E-3	2.221313E+1	1.520053E-3	2.227201E+1	6.001976E-3	3.200000E+0	0.000000E+0	3.495000E+2	3.500000E+2	9.734175E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.500000E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:49.3		9.987136E+0	1.291337E+1	2.152228E-1	9.984967E+0	1.291056E+1	2.151760E-1	5.851049E+2	5.800000E+2	1.488716E-3	5.557182E-3	2.142980E+1	1.612754E-3	2.921240E+0	4.946423E-3	5.185469E+2	3.857803E-2	3.155762E+2	4.585791E-1	5.839713E+1	2.472788E-1	4.492012E+2	1.070205E-2	3.887850E+0	1.086410E-1	2.340600E+1	5.639130E-3	6.010897E-1	2.210671E-3	2.229094E+1	1.897577E-3	1.922107E+0	1.184152E-2	2.226587E+1	7.050758E-3	6.314786E-1	9.328027E-3	2.221386E+1	6.742124E-3	2.227067E+1	6.256202E-3	3.505772E+0	0.000000E+0	3.500733E+2	3.500000E+2	9.734175E+0	9.900000E+0	3.600000E-1	0.000000E+0	1.882215E-1	0.000000E+0	6.000000E-1	0.000000E+0	1.882215E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:50.3		9.995132E+0	1.292371E+1	2.153951E-1	9.995132E+0	1.292371E+1	2.153951E-1	5.774239E+2	5.800000E+2	1.351248E-3	3.908924E-3	2.142542E+1	2.929975E-3	2.915040E+0	5.036227E-3	5.184928E+2	3.258162E-2	3.155435E+2	4.449255E-1	5.832399E+1	2.143402E-1	4.491687E+2	1.134525E-2	3.869505E+0	1.033598E-1	2.340821E+1	2.560081E-3	6.012616E-1	2.492474E-3	2.229362E+1	3.308566E-3	1.921670E+0	6.696535E-3	2.226546E+1	4.628316E-3	6.306229E-1	4.553261E-3	2.221807E+1	2.497560E-3	2.227239E+1	3.011915E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.719325E+0	9.900000E+0	3.600000E-1	0.000000E+0	2.000000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0	1.500000E-1	0.000000E+0
21.05.2025	14:59:51.3		9.983577E+0	1.290876E+1	2.151461E-1	9.983577E+0	1.290876E+1	2.151461E-1	5.828241E+2	5.800000E+2	2.620127E-3	1.318854E-2	2.142005E+1	3.741183E-3	2.914383E+0	3.391770E-3	5.184859E+2	4.538790E-2	3.159933E+2	2.813036E-1	5.837732E+1	2.994564E-1	4.491758E+2	5.652036E-3	3.891866E+0	8.655302E-2	2.341143E+1	8.641363E-4	6.009958E-1	9.181509E-4	2.229070E+1	2.437555E-3	1.921887E+0	3.996616E-3	2.226497E+1	2.593103E-3	6.305222E-1	4.790233E-3	2.221594E+1	4.040658E-3	2.227049E+1	3.514655E-3	3.200000E+0	0.000000E+0	3.498023E+2	3.500000E+2	9.719325E+0	9.900000E+0	4.200000E-1	0.000000E+0	2.000000E-1	0.000000E+0	9.000000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:52.3		9.979465E+0	1.290345E+1	2.150575E-1	9.979465E+0	1.290345E+1	2.150575E-1	5.774741E+2	5.800000E+2	1.211103E-3	3.699964E-3	2.142798E+1	4.789095E-3	2.916458E+0	9.888957E-3	5.184957E+2	5.931783E-2	3.147995E+2	2.291587E-1	5.831981E+1	4.568157E-1	4.491764E+2	7.862350E-3	3.868639E+0	6.835979E-2	2.341227E+1	7.826508E-4	6.019043E-1	3.873665E-3	2.229192E+1	1.064245E-3	1.923009E+0	9.207788E-3	2.226595E+1	6.784811E-4	6.310153E-1	6.371751E-3	2.222029E+1	2.153791E-3	2.227635E+1	3.557987E-3	3.200000E+0	0.000000E+0	3.502500E+2	3.500000E+2	9.726750E+0	9.900000E+0	3.000000E-1	0.000000E+0	2.500000E-1	0.000000E+0	7.500000E-1	0.000000E+0	1.000000E-1	0.000000E+0	1.800000E-1	0.000000E+0
21.05.2025	14:59:53.3		9.984601E+0	1.291009E+1	2.151682E-1	9.984601E+0	1.291009E+1	2.151682E-1	5.843971E+2	5.800000E+2	1.885351E-3	5.597736E-3	2.142218E+1	4.510040E-3	2.911297E+0	8.867198E-3	5.184433E+2	3.882450E-2	3.148383E+2	2.186760E-1	5.808778E+1	2.302751E-1	4.491527E+2	1.360574E-2	3.868248E+0	9.417119E-2	2.341108E+1	3.588319E-3	6.018415E-1	4.629100E-3	2.229641E+1	3.439392E-3	1.922316E+0	7.307197E-3	2.226472E+1	1.929011E-3	6.307273E-1	5.173157E-3	2.221535E+1	1.846469E-3	2.227462E+1	5.828333E-3	3.200000E+0	0.000000E+0	3.510000E+2	3.500000E+2	9.734175E+0	9.900000E+0	3.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	6.000000E-1	0.000000E+0	2.000000E-1	0.000000E+0	1.500000E-1	0.000000E+0
